trans_date_trans_time,cc_num,amt,unix_time,is_fraud,category,merch_lat,merch_long,gender,street,city,zip,job,dob
2024-04-30 02:19:12.541442048,2898847943882370,495.59,1689878448,0,Electronics,88.31166896584762,-91.21238063158488,F,1st Ave,Houston,41795.0,Teacher,2005-04-11
2024-03-12 15:30:44.256533000,8504529060202692,384.51,1700227909,0,Entertainment,-68.19871354671864,-107.53671150242468,F,524 Test St,Test City,64610.0,Clerk,1959-10-28
2024-04-30 02:19:12.541442048,5065274732152345,209.16,1676457469,0,Groceries,-79.37573671650925,172.18212748118322,M,Broadway,New York,77480.0,Engineer,1991-12-16
2024-04-30 02:19:12.541442048,1426417792379565,101.11,1683458115,0,Entertainment,-86.438761259704,178.66385260859022,F,Maple St,Los Angeles,11804.0,Lawyer,1979-12-31
2024-05-02 10:49:21.674665000,9310078623566331,302.74,1727435066,0,Travel,-46.10552894239083,-79.92365101068057,F,994 Test St,Test City,74724.0,Lawyer,1971-08-07
2024-09-20 00:47:39.963484000,9812171407923350,226.26,1702400719,0,Travel,-7.500568465189048,-151.9870289880573,F,582 Test St,Test City,76053.0,Engineer,1962-12-13
2024-04-30 02:19:12.541442048,8870220784742643,57.32,1702142466,0,Travel,47.18266849731842,-159.7418881952124,M,Main St,Houston,63156.0,Artist,1971-10-12
2024-04-30 02:19:12.541442048,7653140342705377,200.95,1677366124,0,Electronics,-16.72838041637803,146.74382358294196,F,Broadway,Phoenix,34799.0,Lawyer,1983-05-06
2024-04-30 02:19:12.541442048,7952997672447057,466.62,1675864606,0,Apparel,75.41967884170802,151.0070264380201,F,Main St,Phoenix,25254.0,Teacher,1969-04-03
2024-04-24 09:30:15.637353000,9994533380463029,191.13,1724007037,1,Electronics,31.73006966153801,-67.77740733493759,F,223 Test St,Test City,75527.0,Teacher,1991-06-26
2024-02-27 17:59:31.697742000,6452593798881681,175.38,1715266501,0,Travel,12.74164799239712,-105.54710492320932,M,716 Test St,Test City,26533.0,Lawyer,1989-05-03
2024-04-30 02:19:12.541442048,4851669973772144,479.01,1703719561,0,Apparel,-53.46181981157716,153.25429593970995,M,2nd Ave,Houston,97412.0,Doctor,2002-12-23
2024-04-30 02:19:12.541442048,7873618782013964,138.69,1687531554,0,Entertainment,36.97594182103788,31.37227545761604,M,1st Ave,Phoenix,10014.0,Lawyer,1995-12-22
2024-05-19 13:51:03.993406000,5330288783823571,223.35,1704722120,0,Electronics,69.80673803130304,117.75738121871323,F,95 Test St,Test City,26181.0,Lawyer,1964-05-03
2024-06-24 11:29:17.510009000,2216115740900538,499.95,1725079788,0,Apparel,75.41967884170802,151.0070264380201,F,111 Test St,Test City,51104.0,Clerk,1982-12-09
2023-12-07 12:45:15.486070000,2454540781729293,134.21,1716386748,0,Electronics,-38.54077892309248,-38.77621866796056,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-06-21 22:38:17.722692000,4491697206636527,153.05,1700036936,0,Electronics,39.54974326675128,-118.41519489151136,F,485 Test St,Test City,61512.0,Clerk,1988-06-14
2024-04-30 02:19:12.541442048,5891909264153785,334.27,1689311031,0,Groceries,14.838220032426989,-162.18724103375234,F,Maple St,New York,86511.0,Engineer,1981-06-03
2024-04-30 02:19:12.541442048,9021629682582227,223.42,1673978561,0,Travel,-7.500568465189048,-151.9870289880573,F,Maple St,Houston,55567.0,Doctor,2006-09-05
2024-04-30 02:19:12.541442048,3433292761565462,246.17,1700541969,0,Apparel,71.4501997671077,-17.56124419385975,M,Maple St,New York,64924.0,Clerk,2000-06-07
2024-06-03 04:32:00.062762000,5376627803764337,118.42,1716892487,0,Groceries,46.32847847450455,-55.8779682013664,M,759 Test St,Test City,93150.0,Clerk,1965-09-25
2024-04-30 02:19:12.541442048,3954933585918539,298.54,1676676580,1,Entertainment,89.06913218571336,-115.5370875639332,F,Elm St,New York,97667.0,Artist,1977-01-02
2024-10-22 07:18:44.788528000,4936974159985826,328.63,1729063608,0,Travel,62.64173498728283,-161.97879776419842,F,676 Test St,Test City,24207.0,Lawyer,1988-03-09
2024-06-03 15:36:15.414662000,8154422617065596,152.92,1700899062,0,Travel,-80.45996545485183,-81.74311296435529,F,848 Test St,Test City,99885.0,Doctor,1997-07-11
2024-01-04 02:04:35.595364000,3854209277925875,235.02,1703880077,0,Travel,12.74164799239712,-105.54710492320932,F,53 Test St,Test City,94901.0,Doctor,1955-01-20
2023-11-05 03:58:40.819771000,1161443308007682,216.73,1720855449,0,Entertainment,51.54434389615688,35.550431764943085,F,393 Test St,Test City,54596.0,Engineer,1971-03-24
2024-02-15 19:08:21.884067000,8154422617065596,407.34,1727067673,0,Entertainment,27.17758787626444,-64.8574350738144,F,848 Test St,Test City,99885.0,Doctor,1997-07-11
2024-04-20 13:32:00.449123000,5376627803764337,374.75,1725546625,0,Electronics,87.97582122185094,73.47387297180416,M,759 Test St,Test City,93150.0,Clerk,1965-09-25
2024-04-30 02:19:12.541442048,6097252194938398,157.14,1673888829,0,Electronics,74.14741804705375,-67.80265419735579,M,Elm St,Los Angeles,78195.0,Doctor,1992-07-11
2024-04-30 02:19:12.541442048,4098587418075356,149.31,1687787802,0,Groceries,-87.22722358449664,119.07480329226809,F,Elm St,Chicago,23609.0,Teacher,2006-08-18
2024-08-08 13:57:05.057887000,2703762170382222,218.56,1719772897,0,Entertainment,89.06913218571336,-115.5370875639332,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-01-30 16:50:33.443488000,8504529060202692,308.59,1699369388,0,Groceries,-61.26016902797638,-23.03810829457197,F,524 Test St,Test City,64610.0,Clerk,1959-10-28
2024-02-26 03:22:14.689760000,2703762170382222,305.77,1725873614,0,Electronics,45.26571549503325,123.93299465864146,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-04-30 02:19:12.541442048,7975492751906479,343.82,1676198299,0,Travel,12.74164799239712,-105.54710492320932,F,1st Ave,Chicago,21744.0,Lawyer,2002-06-11
2023-12-14 03:01:05.385219000,2085288072766022,363.59,1709255029,0,Electronics,22.17012257859585,168.95891334648854,M,725 Test St,Test City,62803.0,Engineer,1963-04-20
2024-02-01 13:50:01.688331000,4949616620267793,6.44,1705705956,0,Groceries,56.70517035971261,106.3284407704616,M,115 Test St,Test City,72007.0,Lawyer,1975-07-02
2024-04-30 02:19:12.541442048,7875519768769935,496.05,1696422962,0,Electronics,-16.72838041637803,146.74382358294196,M,Main St,New York,89538.0,Artist,1978-11-05
2024-03-07 10:12:54.513385000,3256002542736536,279.93,1704512157,0,Apparel,-34.824300756255504,9.043276780820436,M,822 Test St,Test City,60024.0,Clerk,1966-05-04
2024-10-14 16:16:19.637197000,2216115740900538,60.41,1713784861,0,Electronics,74.14741804705375,-67.80265419735579,F,111 Test St,Test City,51104.0,Clerk,1982-12-09
2024-04-30 02:19:12.541442048,4997181551487857,185.87,1703686419,0,Apparel,-86.22921534229609,-117.72684367017422,F,Main St,Chicago,39522.0,Clerk,1960-09-24
2024-02-23 15:13:34.492598000,5160492334012253,71.38,1716292230,0,Travel,79.7067731441328,112.03571661664807,M,670 Test St,Test City,87713.0,Clerk,1987-06-10
2023-11-19 08:46:00.917890000,7149117802207092,377.01,1704476093,0,Entertainment,36.97594182103788,31.37227545761604,F,664 Test St,Test City,94579.0,Clerk,1990-10-23
2024-04-03 14:34:33.694224000,8655998288450949,76.67,1721482272,0,Electronics,-82.6737493094161,18.37997667711972,M,119 Test St,Test City,96984.0,Doctor,1961-11-01
2024-04-30 02:19:12.541442048,2996996322604617,14.16,1687730732,0,Electronics,69.80673803130304,117.75738121871323,M,1st Ave,Chicago,79239.0,Doctor,1967-08-07
2024-02-13 23:41:33.150788000,9297907707489213,385.27,1708941340,0,Entertainment,-68.19871354671864,-107.53671150242468,F,501 Test St,Test City,51351.0,Clerk,2000-05-16
2024-04-30 02:19:12.541442048,6715685094256252,465.27,1673411214,0,Groceries,0.0671885875949556,76.43321219151005,F,Elm St,Los Angeles,58583.0,Lawyer,1964-01-01
2024-01-24 01:12:20.574765000,9568147955524817,411.85,1727474481,0,Apparel,-66.674507917154,-13.259892702933854,M,354 Test St,Test City,66562.0,Doctor,1978-05-22
2024-09-18 17:48:44.644403000,9888098878441591,372.87,1716685432,1,Electronics,-5.005953445524312,146.87384731884595,M,778 Test St,Test City,71102.0,Doctor,1985-11-07
2024-07-27 06:18:36.986357000,7841160067409545,10.12,1719424422,0,Travel,40.95461517742624,-91.11621941232542,F,860 Test St,Test City,86640.0,Teacher,1956-04-07
2024-04-30 02:19:12.541442048,1379606186864305,376.12,1672671344,0,Travel,-13.782030156854788,88.33761530797369,M,Elm St,Chicago,25201.0,Teacher,1960-08-12
2024-07-09 02:30:07.540840000,9869406508582321,161.29,1722118707,0,Electronics,-42.8461377597528,41.78491327039501,F,849 Test St,Test City,53845.0,Lawyer,1963-08-16
2024-04-30 02:19:12.541442048,2397638133747576,181.73,1698802499,0,Entertainment,-34.73183185490737,162.228092285356,M,Elm St,New York,35917.0,Engineer,1998-06-11
2024-10-12 23:44:13.167683000,3378042663686867,53.09,1701759250,0,Apparel,-34.824300756255504,9.043276780820436,M,281 Test St,Test City,64877.0,Teacher,1955-01-14
2024-06-09 21:16:20.462655000,9496565893783298,365.92,1709211193,0,Entertainment,-86.438761259704,178.66385260859022,F,853 Test St,Test City,78807.0,Teacher,1968-06-23
2024-08-28 05:01:15.610340000,1297747970411551,189.09,1719450735,0,Travel,58.68090179673305,-140.56922218542377,F,444 Test St,Test City,77594.0,Doctor,1978-08-19
2024-04-30 02:19:12.541442048,6472192372338136,20.61,1694002638,0,Entertainment,-34.73183185490737,162.228092285356,M,Broadway,Houston,93663.0,Nurse,1970-04-25
2023-12-03 19:41:46.999645000,7184673287835802,103.61,1722999777,0,Travel,-46.10552894239083,-79.92365101068057,M,944 Test St,Test City,65392.0,Lawyer,1968-01-08
2024-10-13 00:15:52.406606000,2254130849964395,4.42,1702839802,0,Travel,62.64173498728283,-161.97879776419842,M,600 Test St,Test City,70216.0,Doctor,1991-07-23
2024-09-24 16:26:38.599106000,1524881038986874,419.27,1728894660,0,Groceries,14.654384299918362,23.38131330324268,M,743 Test St,Test City,28446.0,Clerk,1960-08-10
2024-04-30 02:19:12.541442048,5604654092341286,26.87,1672666903,0,Apparel,-86.22921534229609,-117.72684367017422,F,1st Ave,Phoenix,79141.0,Teacher,1988-07-09
2023-12-31 19:27:55.799834000,5713842981222118,275.42,1707696606,0,Groceries,79.06589427989428,40.668692758560525,M,398 Test St,Test City,55757.0,Teacher,1954-11-16
2024-04-30 02:19:12.541442048,8592704356351837,460.58,1684372829,0,Groceries,-44.27611476159149,-42.663280079890825,M,Main St,Phoenix,43344.0,Artist,1984-08-06
2024-04-30 02:19:12.541442048,5592459586783938,260.57,1698768913,0,Apparel,88.04233454966248,-152.8800755184934,M,Broadway,New York,56752.0,Nurse,1964-01-07
2023-11-13 16:47:10.426379000,1524881038986874,61.23,1710219675,0,Travel,-13.782030156854788,88.33761530797369,M,743 Test St,Test City,28446.0,Clerk,1960-08-10
2024-02-06 13:26:41.111369000,3378042663686867,239.24,1705937314,0,Apparel,-42.51539623323934,160.57881794239506,M,281 Test St,Test City,64877.0,Teacher,1955-01-14
2024-08-30 01:29:17.849994000,4959377667381201,100.26,1717936267,0,Entertainment,-86.438761259704,178.66385260859022,M,565 Test St,Test City,43125.0,Doctor,1950-06-01
2024-04-30 02:19:12.541442048,9599237970166486,79.29,1701623746,0,Groceries,40.15614746856807,108.60618938189026,F,Broadway,Chicago,76106.0,Lawyer,2004-12-07
2024-10-26 17:14:25.265819000,4491697206636527,404.85,1709092044,0,Electronics,49.82334289064852,-120.47389253984414,F,485 Test St,Test City,61512.0,Clerk,1988-06-14
2024-03-24 13:59:34.215161000,4547850060326355,124.08,1719797893,0,Groceries,46.32847847450455,-55.8779682013664,M,339 Test St,Test City,99869.0,Teacher,1953-09-01
2024-10-01 02:27:29.227370000,4547850060326355,248.76,1724037933,0,Electronics,76.65792789340605,109.33423352039176,M,339 Test St,Test City,99869.0,Teacher,1953-09-01
2024-04-08 08:54:12.842851000,5330288783823571,419.44,1724025622,0,Travel,-51.69967850714601,-53.92826491691018,F,95 Test St,Test City,26181.0,Lawyer,1964-05-03
2024-05-11 01:01:50.254624000,3069163699237907,424.81,1714136139,0,Electronics,74.14741804705375,-67.80265419735579,F,782 Test St,Test City,43900.0,Engineer,1964-08-01
2024-04-14 02:33:42.517794000,8504529060202692,468.51,1721947082,0,Electronics,39.54974326675128,-118.41519489151136,F,524 Test St,Test City,64610.0,Clerk,1959-10-28
2024-04-18 06:01:54.599027000,7398253344859827,477.23,1705160104,0,Electronics,87.97582122185094,73.47387297180416,F,231 Test St,Test City,32239.0,Engineer,1979-03-15
2024-07-02 21:35:38.876799000,9449900287862324,406.0,1711714537,0,Entertainment,-34.73183185490737,162.228092285356,F,763 Test St,Test City,95666.0,Clerk,1978-07-18
2023-11-04 19:28:57.000170000,7398253344859827,9.2,1700768131,0,Groceries,-87.22722358449664,119.07480329226809,F,231 Test St,Test City,32239.0,Engineer,1979-03-15
2024-02-01 14:38:00.785572000,5620482878723130,225.64,1704986736,0,Entertainment,86.43020454790332,108.18764316924928,M,109 Test St,Test City,40093.0,Doctor,1974-10-09
2024-01-07 00:44:33.412909000,4702056587136712,377.0,1723994708,0,Travel,-46.10552894239083,-79.92365101068057,F,761 Test St,Test City,56302.0,Doctor,1958-06-11
2023-12-28 11:49:54.012248000,9939447573316257,277.85,1720611279,0,Electronics,-25.158214700976583,-131.70660301011432,M,438 Test St,Test City,14741.0,Teacher,1971-09-28
2024-04-30 02:19:12.541442048,9708929633047813,367.8,1702385691,0,Apparel,-66.674507917154,-13.259892702933854,F,Broadway,New York,83930.0,Engineer,1956-09-06
2024-03-01 03:50:13.024386000,2868617412055032,211.89,1722561821,0,Travel,-19.65636715340061,16.66810179444255,F,844 Test St,Test City,78251.0,Doctor,1961-09-27
2024-07-19 01:06:45.023217000,7149117802207092,111.28,1703230372,0,Entertainment,27.17758787626444,-64.8574350738144,F,664 Test St,Test City,94579.0,Clerk,1990-10-23
2024-04-12 20:12:56.372512000,7398253344859827,79.51,1728211385,0,Travel,-0.7875016140319246,-174.90023314845143,F,231 Test St,Test City,32239.0,Engineer,1979-03-15
2024-04-20 08:34:51.802031000,6063136518383267,387.59,1726811822,0,Electronics,49.82334289064852,-120.47389253984414,M,155 Test St,Test City,99152.0,Lawyer,1991-07-27
2024-03-22 08:35:51.663664000,6624582838462944,283.76,1722677446,0,Travel,-3.1376392142395133,-1.0539371291183386,M,948 Test St,Test City,85290.0,Lawyer,1955-05-22
2023-11-26 22:33:34.159258000,9994533380463029,344.53,1729000216,0,Travel,62.64173498728283,-161.97879776419842,F,223 Test St,Test City,75527.0,Teacher,1991-06-26
2024-04-30 02:19:12.541442048,6665510464234163,382.04,1687179367,0,Travel,47.18266849731842,-159.7418881952124,F,2nd Ave,New York,35128.0,Lawyer,1995-11-20
2024-06-24 23:20:00.928905000,4936974159985826,288.31,1714618734,0,Groceries,28.15169417407517,-26.546305301538297,F,676 Test St,Test City,24207.0,Lawyer,1988-03-09
2024-09-30 17:31:15.920192000,8360747223299237,286.22,1712326499,0,Groceries,-23.358542258596827,-178.25621504842638,M,83 Test St,Test City,72144.0,Clerk,1998-07-20
2024-08-08 03:49:25.149225000,2454540781729293,54.89,1715077754,0,Entertainment,-72.72178154395166,-42.05503760068177,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2023-12-24 16:04:10.309376000,9677820889829059,111.7,1705801865,0,Electronics,-25.158214700976583,-131.70660301011432,M,32 Test St,Test City,54954.0,Engineer,1988-10-02
2024-04-30 02:19:12.541442048,6715685094256252,309.31,1679843332,0,Groceries,29.7596419234222,-16.648430317074684,F,Elm St,Los Angeles,58583.0,Lawyer,1964-01-01
2024-08-11 15:27:38.694708000,3989603680259992,32.61,1704576338,0,Groceries,1.3488588263006562,-108.5544689477847,M,884 Test St,Test City,75962.0,Doctor,1981-04-10
2024-04-30 02:19:12.541442048,1804427332444613,169.47,1674227652,0,Apparel,-66.674507917154,-13.259892702933854,F,Maple St,Los Angeles,53789.0,Nurse,1984-11-25
2024-07-25 20:29:32.707990000,1297747970411551,346.08,1699435668,0,Apparel,83.30170819524614,145.56673008825447,F,444 Test St,Test City,77594.0,Doctor,1978-08-19
2024-04-30 02:19:12.541442048,5741237388848734,280.05,1686532063,0,Groceries,-69.8131281842011,122.13802854822,F,Main St,Chicago,13445.0,Engineer,1955-11-22
2024-09-07 03:48:53.395146000,2454540781729293,298.0,1715158693,0,Apparel,75.41967884170802,151.0070264380201,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-10-11 05:50:45.800574000,4949616620267793,389.32,1706385698,0,Electronics,86.6518698487038,6.308468691848049,M,115 Test St,Test City,72007.0,Lawyer,1975-07-02
2024-09-19 09:35:36.339477000,1951111219654508,379.82,1726444981,0,Travel,12.74164799239712,-105.54710492320932,F,206 Test St,Test City,56229.0,Teacher,1975-07-28
2024-06-28 20:55:03.031920000,8271493014183141,296.92,1706767845,0,Electronics,-82.6737493094161,18.37997667711972,M,127 Test St,Test City,19576.0,Engineer,1991-09-13
2024-02-06 05:39:52.337967000,8898224153494349,406.47,1712598329,0,Groceries,-27.531230030837182,-129.20391478137458,M,49 Test St,Test City,58775.0,Engineer,1984-08-14
2024-10-09 20:15:01.503814000,7617576655888052,343.38,1709336168,0,Groceries,-87.22722358449664,119.07480329226809,F,799 Test St,Test City,65705.0,Lawyer,1998-07-11
2024-06-17 09:07:11.574404000,7806070800679805,283.11,1699533798,0,Travel,62.64173498728283,-161.97879776419842,M,430 Test St,Test City,33094.0,Clerk,1982-11-02
2023-11-19 00:59:51.209870000,2703762170382222,350.47,1702764526,0,Travel,-58.01764739935751,-140.93078325151444,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-04-30 02:19:12.541442048,8186428431838732,289.54,1686867364,0,Groceries,28.15169417407517,-26.546305301538297,F,1st Ave,Chicago,93409.0,Clerk,1957-08-18
2024-08-01 11:58:48.419715000,2660874889102052,456.54,1729597565,0,Groceries,0.0671885875949556,76.43321219151005,F,542 Test St,Test City,49059.0,Engineer,1985-08-27
2023-12-18 09:09:13.209136000,6624740995702653,467.51,1703450858,0,Apparel,0.5115067976039995,-134.1933430640006,F,236 Test St,Test City,46797.0,Lawyer,1974-06-08
2024-03-05 07:34:23.261527000,5713842981222118,369.7,1700333079,0,Apparel,-86.22921534229609,-117.72684367017422,M,398 Test St,Test City,55757.0,Teacher,1954-11-16
2024-04-30 02:19:12.541442048,9852319985897582,183.91,1698331286,0,Electronics,86.6518698487038,6.308468691848049,F,1st Ave,Phoenix,26942.0,Clerk,1955-12-24
2024-10-28 07:00:50.360751000,8271493014183141,120.24,1721058003,0,Groceries,7.226804365987036,-163.67033330540664,M,127 Test St,Test City,19576.0,Engineer,1991-09-13
2024-05-13 04:07:53.673301000,9939447573316257,255.67,1724727697,0,Electronics,45.26571549503325,123.93299465864146,M,438 Test St,Test City,14741.0,Teacher,1971-09-28
2024-04-30 02:19:12.541442048,3866200794466821,40.09,1680069502,0,Groceries,-23.358542258596827,-178.25621504842638,F,Maple St,New York,91954.0,Clerk,1981-01-13
2024-09-24 00:48:02.585683000,1524881038986874,25.02,1704915155,0,Entertainment,-34.73183185490737,162.228092285356,M,743 Test St,Test City,28446.0,Clerk,1960-08-10
2024-09-29 21:37:12.249898000,8331738445365884,408.04,1728757571,0,Electronics,31.73006966153801,-67.77740733493759,F,135 Test St,Test City,50086.0,Lawyer,1994-05-22
2024-07-14 17:37:51.135351000,2039948905931857,228.0,1703174113,0,Electronics,88.31166896584762,-91.21238063158488,M,907 Test St,Test City,79982.0,Engineer,1981-04-12
2024-08-10 05:29:47.604604000,1370124048381084,114.15,1699188929,0,Apparel,20.14965279523713,164.52195339981438,M,27 Test St,Test City,86341.0,Clerk,1958-08-09
2024-09-26 21:09:15.535980000,2454540781729293,57.8,1701433562,0,Apparel,33.52105454215821,-105.89801217179304,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2023-10-31 19:23:56.556614000,9310078623566331,152.83,1722315238,0,Entertainment,-72.72178154395166,-42.05503760068177,F,994 Test St,Test City,74724.0,Lawyer,1971-08-07
2024-04-02 17:35:43.688090000,9812171407923350,492.69,1710803769,0,Groceries,-63.53947625728404,-101.9930264718414,F,582 Test St,Test City,76053.0,Engineer,1962-12-13
2024-07-23 04:48:36.819305000,4237748700328337,309.37,1729809549,0,Entertainment,27.17758787626444,-64.8574350738144,F,116 Test St,Test City,50653.0,Doctor,1956-11-03
2024-04-30 02:19:12.541442048,9385288847241816,17.69,1694063840,0,Apparel,-53.46181981157716,153.25429593970995,M,2nd Ave,Los Angeles,70628.0,Teacher,1979-12-13
2024-06-05 08:21:18.450182000,5945421947786238,212.22,1700273397,0,Apparel,88.04233454966248,-152.8800755184934,M,560 Test St,Test City,53208.0,Teacher,1988-08-09
2024-06-28 06:15:36.475285000,8538683793706952,144.81,1726655253,0,Entertainment,-86.438761259704,178.66385260859022,M,911 Test St,Test City,18937.0,Lawyer,1963-06-15
2024-04-30 02:19:12.541442048,7466488688331597,135.13,1693430693,0,Travel,40.95461517742624,-91.11621941232542,F,2nd Ave,Phoenix,35229.0,Doctor,1961-09-24
2024-10-08 06:57:25.096903000,5059278286995893,4.43,1719840658,0,Travel,-71.4772913272537,-30.29339434798345,F,237 Test St,Test City,99861.0,Teacher,1980-03-05
2024-04-30 02:19:12.541442048,2363500895528327,454.5,1688106326,0,Travel,58.68090179673305,-140.56922218542377,F,Maple St,Chicago,21990.0,Teacher,1979-03-24
2024-03-15 08:40:22.341933000,5160492334012253,69.33,1716888530,0,Groceries,-23.358542258596827,-178.25621504842638,M,670 Test St,Test City,87713.0,Clerk,1987-06-10
2024-04-30 02:19:12.541442048,7966357354272468,51.41,1683057669,0,Groceries,14.654384299918362,23.38131330324268,M,1st Ave,Phoenix,38895.0,Lawyer,1964-05-25
2024-09-23 04:21:27.389543000,6624582838462944,359.55,1717409082,0,Groceries,29.7596419234222,-16.648430317074684,M,948 Test St,Test City,85290.0,Lawyer,1955-05-22
2024-01-24 03:16:47.382883000,5945421947786238,54.63,1729222047,0,Electronics,39.54974326675128,-118.41519489151136,M,560 Test St,Test City,53208.0,Teacher,1988-08-09
2024-08-19 20:53:34.429648000,9634433637214180,113.05,1712110219,0,Entertainment,-86.438761259704,178.66385260859022,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2023-11-05 09:29:48.899877000,7315730726537328,127.8,1717993206,0,Apparel,-42.51539623323934,160.57881794239506,M,619 Test St,Test City,40861.0,Lawyer,1950-01-20
2024-06-07 15:07:12.705881000,8641709210789460,78.53,1705548741,0,Entertainment,88.09979154289479,-68.06583980919721,F,430 Test St,Test City,62135.0,Doctor,1954-04-26
2024-04-30 02:19:12.541442048,3662463286362375,168.12,1685645028,0,Apparel,33.52105454215821,-105.89801217179304,F,1st Ave,Phoenix,55545.0,Doctor,1965-06-04
2024-05-26 10:26:17.063600000,7315730726537328,474.15,1729551452,0,Groceries,0.0671885875949556,76.43321219151005,M,619 Test St,Test City,40861.0,Lawyer,1950-01-20
2024-04-15 01:07:37.867860000,9859408674639534,62.4,1706363455,0,Entertainment,-88.61654302286703,122.1304779018726,M,849 Test St,Test City,14110.0,Doctor,1979-11-17
2024-07-14 11:06:57.334373000,2660874889102052,366.33,1728199764,0,Electronics,-5.005953445524312,146.87384731884595,F,542 Test St,Test City,49059.0,Engineer,1985-08-27
2023-12-09 21:58:39.604420000,8149117117541145,89.62,1718257496,0,Electronics,-26.58433665786434,132.9141057936119,M,689 Test St,Test City,84776.0,Lawyer,1989-05-25
2024-06-13 15:16:07.642638000,9939447573316257,452.77,1704350593,0,Entertainment,-7.911874954864373,-137.25111128226763,M,438 Test St,Test City,14741.0,Teacher,1971-09-28
2024-02-10 09:03:57.395844000,9869406508582321,319.18,1725164766,0,Electronics,39.54974326675128,-118.41519489151136,F,849 Test St,Test City,53845.0,Lawyer,1963-08-16
2024-04-05 01:33:07.243215000,8898224153494349,100.38,1720167842,0,Electronics,31.73006966153801,-67.77740733493759,M,49 Test St,Test City,58775.0,Engineer,1984-08-14
2024-08-11 05:34:39.071681000,9634433637214180,41.48,1709157903,0,Apparel,-66.674507917154,-13.259892702933854,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2024-04-30 02:19:12.541442048,7591308512129018,83.58,1697313837,0,Entertainment,36.97594182103788,31.37227545761604,F,Maple St,Los Angeles,64447.0,Lawyer,2004-02-09
2024-09-08 06:48:55.991958000,8641709210789460,269.65,1713407974,0,Travel,79.7067731441328,112.03571661664807,F,430 Test St,Test City,62135.0,Doctor,1954-04-26
2024-04-30 02:19:12.541442048,3892918951589889,309.23,1682504301,0,Apparel,-42.51539623323934,160.57881794239506,F,Broadway,Chicago,69806.0,Doctor,2002-04-21
2024-08-27 10:19:11.843446000,7841160067409545,11.51,1702204378,0,Electronics,-5.005953445524312,146.87384731884595,F,860 Test St,Test City,86640.0,Teacher,1956-04-07
2024-04-30 02:19:12.541442048,5079509814473311,318.58,1688508737,0,Electronics,88.31166896584762,-91.21238063158488,M,Main St,Phoenix,84659.0,Artist,1980-07-28
2024-04-30 02:19:12.541442048,1041696963209868,184.03,1683927959,0,Electronics,49.82334289064852,-120.47389253984414,F,2nd Ave,Chicago,65645.0,Nurse,1995-02-05
2024-07-13 17:10:44.472079000,6624582838462944,91.47,1704130918,0,Entertainment,86.43020454790332,108.18764316924928,M,948 Test St,Test City,85290.0,Lawyer,1955-05-22
2024-04-30 02:19:12.541442048,6802257912274524,256.33,1681359350,0,Electronics,86.6518698487038,6.308468691848049,F,2nd Ave,Los Angeles,16243.0,Engineer,2006-04-05
2024-08-24 15:13:10.402592000,7381324965140812,195.09,1722664058,0,Travel,58.68090179673305,-140.56922218542377,M,382 Test St,Test City,39192.0,Teacher,1998-10-18
2023-11-01 20:40:07.553720000,8504529060202692,34.93,1711011774,0,Travel,-71.4772913272537,-30.29339434798345,F,524 Test St,Test City,64610.0,Clerk,1959-10-28
2024-07-26 01:56:06.180207000,7184673287835802,215.53,1714311913,0,Travel,-47.34271650763817,75.54811793589215,M,944 Test St,Test City,65392.0,Lawyer,1968-01-08
2023-11-05 22:07:23.841140000,7184673287835802,389.46,1712292642,0,Entertainment,88.09979154289479,-68.06583980919721,M,944 Test St,Test City,65392.0,Lawyer,1968-01-08
2024-04-30 02:19:12.541442048,1613670733853299,137.73,1686196872,1,Travel,-18.52319564172629,91.57648078995732,M,Maple St,Houston,23276.0,Teacher,1994-12-05
2024-05-11 14:47:37.578500000,9923816345551016,176.34,1707008142,0,Travel,-71.4267103648976,103.754631599115,F,423 Test St,Test City,64571.0,Lawyer,1957-12-15
2023-11-10 18:49:28.309853000,9117441336774970,405.82,1716403563,0,Travel,58.68090179673305,-140.56922218542377,F,533 Test St,Test City,68736.0,Clerk,1973-06-17
2024-04-30 02:19:12.541442048,8088686348053599,472.42,1684119713,0,Entertainment,89.06913218571336,-115.5370875639332,M,2nd Ave,Phoenix,82061.0,Lawyer,1985-10-12
2024-10-03 11:36:59.315031000,5059278286995893,331.43,1706883964,0,Electronics,86.6518698487038,6.308468691848049,F,237 Test St,Test City,99861.0,Teacher,1980-03-05
2024-09-20 01:12:13.573793000,4978917114119285,227.35,1702880160,0,Travel,-46.10552894239083,-79.92365101068057,F,82 Test St,Test City,34085.0,Lawyer,1990-05-08
2024-07-08 05:19:28.589361000,4036375546186056,190.23,1727199128,0,Electronics,76.65792789340605,109.33423352039176,F,509 Test St,Test City,69323.0,Clerk,1993-05-05
